timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/28 20:52:48.277, 97 %, 59 %, 3511 MiB, 8192 MiB, 97.02 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:52:49.352, 96 %, 59 %, 3511 MiB, 8192 MiB, 97.18 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:52:50.441, 97 %, 60 %, 3511 MiB, 8192 MiB, 101.74 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:52:51.534, 96 %, 60 %, 3511 MiB, 8192 MiB, 95.96 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:52:52.622, 95 %, 57 %, 3511 MiB, 8192 MiB, 90.76 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:52:53.713, 93 %, 54 %, 3511 MiB, 8192 MiB, 86.09 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:52:54.803, 94 %, 59 %, 3511 MiB, 8192 MiB, 96.41 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:52:55.841, 93 %, 56 %, 3511 MiB, 8192 MiB, 91.36 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:52:56.862, 94 %, 60 %, 3511 MiB, 8192 MiB, 91.20 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:52:57.952, 95 %, 60 %, 3511 MiB, 8192 MiB, 96.08 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:52:59.040, 95 %, 54 %, 3511 MiB, 8192 MiB, 96.50 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:52:58.307, 90 %, 56 %, 3511 MiB, 8192 MiB, 102.04 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:52:59.406, 96 %, 60 %, 3511 MiB, 8192 MiB, 96.36 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:53:00.498, 97 %, 59 %, 3511 MiB, 8192 MiB, 96.44 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:53:01.587, 96 %, 58 %, 3511 MiB, 8192 MiB, 95.15 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:53:02.675, 96 %, 58 %, 3511 MiB, 8192 MiB, 61.47 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:53:03.702, 97 %, 57 %, 3511 MiB, 8192 MiB, 84.03 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:53:04.707, 96 %, 60 %, 3511 MiB, 8192 MiB, 97.86 W, 87, 1185 MHz, 7000 MHz
2026/05/28 20:53:05.781, 96 %, 61 %, 3511 MiB, 8192 MiB, 97.44 W, 87, 1215 MHz, 7000 MHz
2026/05/28 20:53:06.871, 95 %, 59 %, 3511 MiB, 8192 MiB, 97.42 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:53:07.961, 95 %, 59 %, 3511 MiB, 8192 MiB, 98.11 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:53:09.049, 94 %, 59 %, 3511 MiB, 8192 MiB, 94.58 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:53:10.142, 95 %, 59 %, 3511 MiB, 8192 MiB, 89.85 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:53:11.231, 92 %, 58 %, 3511 MiB, 8192 MiB, 96.07 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:53:12.292, 95 %, 58 %, 3511 MiB, 8192 MiB, 95.79 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:53:13.310, 97 %, 59 %, 3511 MiB, 8192 MiB, 94.11 W, 86, 1365 MHz, 7000 MHz
2026/05/28 20:53:14.399, 98 %, 60 %, 3511 MiB, 8192 MiB, 97.45 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:53:15.487, 98 %, 61 %, 3511 MiB, 8192 MiB, 91.42 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:53:16.576, 96 %, 52 %, 3511 MiB, 8192 MiB, 88.97 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:53:17.664, 96 %, 56 %, 3511 MiB, 8192 MiB, 90.79 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:53:18.753, 97 %, 59 %, 3511 MiB, 8192 MiB, 98.39 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:53:19.842, 95 %, 60 %, 3511 MiB, 8192 MiB, 94.99 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:53:20.875, 95 %, 59 %, 3511 MiB, 8192 MiB, 87.57 W, 86, 1125 MHz, 7000 MHz
2026/05/28 20:53:21.924, 95 %, 58 %, 3511 MiB, 8192 MiB, 94.69 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:53:23.013, 96 %, 59 %, 3511 MiB, 8192 MiB, 94.87 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:53:24.102, 97 %, 60 %, 3511 MiB, 8192 MiB, 94.90 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:53:25.190, 97 %, 60 %, 3511 MiB, 8192 MiB, 94.22 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:53:26.281, 97 %, 57 %, 3511 MiB, 8192 MiB, 94.84 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:53:27.369, 97 %, 58 %, 3511 MiB, 8192 MiB, 93.77 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:53:28.415, 96 %, 60 %, 3511 MiB, 8192 MiB, 94.80 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:53:29.423, 97 %, 60 %, 3511 MiB, 8192 MiB, 94.05 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:53:30.496, 94 %, 58 %, 3511 MiB, 8192 MiB, 92.10 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:53:29.512, 94 %, 58 %, 3511 MiB, 8192 MiB, 103.16 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:53:30.596, 92 %, 62 %, 3511 MiB, 8192 MiB, 92.99 W, 86, 1365 MHz, 7000 MHz
2026/05/28 20:53:31.679, 96 %, 54 %, 3600 MiB, 8192 MiB, 83.42 W, 86, 1140 MHz, 7000 MHz
2026/05/28 20:53:32.763, 96 %, 57 %, 3800 MiB, 8192 MiB, 91.91 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:53:33.845, 94 %, 56 %, 3820 MiB, 8192 MiB, 95.32 W, 86, 1140 MHz, 7000 MHz
2026/05/28 20:53:34.928, 96 %, 56 %, 3820 MiB, 8192 MiB, 89.65 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:53:35.961, 95 %, 57 %, 3820 MiB, 8192 MiB, 91.55 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:53:36.967, 95 %, 57 %, 3820 MiB, 8192 MiB, 96.22 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:53:37.996, 96 %, 56 %, 3701 MiB, 8192 MiB, 94.16 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:53:39.084, 95 %, 58 %, 3713 MiB, 8192 MiB, 96.00 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:53:40.176, 96 %, 58 %, 3713 MiB, 8192 MiB, 93.86 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:53:41.269, 97 %, 58 %, 3713 MiB, 8192 MiB, 100.16 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:53:42.361, 96 %, 58 %, 3713 MiB, 8192 MiB, 92.37 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:53:43.449, 96 %, 58 %, 3713 MiB, 8192 MiB, 95.28 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:53:44.537, 96 %, 57 %, 3713 MiB, 8192 MiB, 102.07 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:53:45.555, 96 %, 59 %, 3745 MiB, 8192 MiB, 98.94 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:53:46.619, 93 %, 58 %, 3809 MiB, 8192 MiB, 92.40 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:53:47.708, 97 %, 59 %, 3812 MiB, 8192 MiB, 95.74 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:53:48.796, 95 %, 58 %, 3812 MiB, 8192 MiB, 91.87 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:53:49.885, 97 %, 60 %, 3812 MiB, 8192 MiB, 94.41 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:53:50.973, 97 %, 58 %, 3812 MiB, 8192 MiB, 96.39 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:53:52.063, 97 %, 58 %, 3812 MiB, 8192 MiB, 95.02 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:53:53.133, 94 %, 54 %, 3812 MiB, 8192 MiB, 94.62 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:53:54.149, 96 %, 59 %, 3812 MiB, 8192 MiB, 93.06 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:53:55.237, 95 %, 59 %, 3843 MiB, 8192 MiB, 73.50 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:53:56.328, 97 %, 61 %, 3843 MiB, 8192 MiB, 92.95 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:53:57.417, 97 %, 61 %, 3753 MiB, 8192 MiB, 94.96 W, 86, 1125 MHz, 7000 MHz
2026/05/28 20:53:58.506, 97 %, 59 %, 3753 MiB, 8192 MiB, 95.19 W, 86, 1140 MHz, 7000 MHz
2026/05/28 20:53:59.595, 97 %, 57 %, 3753 MiB, 8192 MiB, 94.05 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:54:00.659, 97 %, 58 %, 3753 MiB, 8192 MiB, 93.80 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:53:59.625, 97 %, 60 %, 3753 MiB, 8192 MiB, 93.12 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:54:00.631, 97 %, 61 %, 3753 MiB, 8192 MiB, 94.77 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:54:01.636, 95 %, 59 %, 3753 MiB, 8192 MiB, 94.18 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:54:02.668, 92 %, 56 %, 3753 MiB, 8192 MiB, 94.78 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:03.739, 97 %, 59 %, 3753 MiB, 8192 MiB, 94.81 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:54:04.810, 96 %, 58 %, 3753 MiB, 8192 MiB, 96.35 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:54:05.881, 97 %, 61 %, 3753 MiB, 8192 MiB, 100.50 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:54:06.953, 97 %, 58 %, 3713 MiB, 8192 MiB, 93.63 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:54:08.024, 97 %, 58 %, 3713 MiB, 8192 MiB, 86.43 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:54:09.095, 96 %, 59 %, 3713 MiB, 8192 MiB, 94.11 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:54:10.153, 93 %, 54 %, 3713 MiB, 8192 MiB, 94.34 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:54:11.219, 95 %, 58 %, 3713 MiB, 8192 MiB, 93.63 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:54:12.309, 97 %, 60 %, 3713 MiB, 8192 MiB, 100.53 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:54:13.398, 97 %, 58 %, 3713 MiB, 8192 MiB, 92.86 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:54:14.490, 97 %, 58 %, 3713 MiB, 8192 MiB, 116.92 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:54:15.579, 96 %, 60 %, 3717 MiB, 8192 MiB, 86.19 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:54:16.670, 97 %, 60 %, 3717 MiB, 8192 MiB, 94.22 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:54:17.759, 98 %, 57 %, 3717 MiB, 8192 MiB, 93.88 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:54:18.847, 98 %, 58 %, 3717 MiB, 8192 MiB, 96.57 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:54:19.935, 97 %, 60 %, 3717 MiB, 8192 MiB, 94.66 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:54:21.031, 97 %, 60 %, 3717 MiB, 8192 MiB, 94.46 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:54:22.118, 96 %, 59 %, 3717 MiB, 8192 MiB, 89.84 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:54:23.213, 96 %, 59 %, 3717 MiB, 8192 MiB, 93.62 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:54:24.301, 97 %, 61 %, 3717 MiB, 8192 MiB, 95.35 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:25.395, 97 %, 58 %, 3717 MiB, 8192 MiB, 105.04 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:26.485, 97 %, 59 %, 3689 MiB, 8192 MiB, 112.77 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:27.580, 94 %, 58 %, 3689 MiB, 8192 MiB, 91.54 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:54:28.668, 96 %, 57 %, 3689 MiB, 8192 MiB, 94.42 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:54:29.755, 95 %, 54 %, 3689 MiB, 8192 MiB, 94.03 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:54:30.843, 96 %, 57 %, 3689 MiB, 8192 MiB, 92.67 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:54:29.831, 97 %, 59 %, 3689 MiB, 8192 MiB, 95.91 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:54:30.920, 96 %, 58 %, 3689 MiB, 8192 MiB, 95.32 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:54:32.007, 97 %, 58 %, 3689 MiB, 8192 MiB, 94.33 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:54:33.074, 96 %, 58 %, 3689 MiB, 8192 MiB, 89.74 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:54:34.078, 95 %, 58 %, 3689 MiB, 8192 MiB, 98.04 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:54:35.089, 97 %, 58 %, 3689 MiB, 8192 MiB, 95.86 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:54:36.178, 96 %, 58 %, 3689 MiB, 8192 MiB, 96.18 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:54:37.269, 97 %, 55 %, 3689 MiB, 8192 MiB, 92.85 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:54:38.357, 93 %, 57 %, 3689 MiB, 8192 MiB, 94.26 W, 86, 1530 MHz, 7000 MHz
2026/05/28 20:54:39.448, 96 %, 58 %, 3689 MiB, 8192 MiB, 95.52 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:54:40.540, 96 %, 59 %, 3689 MiB, 8192 MiB, 99.50 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:54:41.631, 96 %, 58 %, 3689 MiB, 8192 MiB, 91.57 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:54:42.719, 92 %, 56 %, 3689 MiB, 8192 MiB, 94.90 W, 86, 1530 MHz, 7000 MHz
2026/05/28 20:54:43.772, 93 %, 55 %, 3689 MiB, 8192 MiB, 94.72 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:44.864, 96 %, 58 %, 3689 MiB, 8192 MiB, 95.13 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:54:45.954, 97 %, 58 %, 3689 MiB, 8192 MiB, 95.84 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:54:47.042, 95 %, 53 %, 3689 MiB, 8192 MiB, 95.62 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:54:48.131, 96 %, 59 %, 3689 MiB, 8192 MiB, 92.85 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:54:49.219, 95 %, 57 %, 3689 MiB, 8192 MiB, 96.14 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:54:50.308, 97 %, 58 %, 3689 MiB, 8192 MiB, 79.09 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:51.398, 95 %, 58 %, 3689 MiB, 8192 MiB, 89.38 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:54:52.486, 98 %, 60 %, 3689 MiB, 8192 MiB, 95.87 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:54:53.576, 97 %, 58 %, 3689 MiB, 8192 MiB, 100.89 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:54.668, 97 %, 58 %, 3689 MiB, 8192 MiB, 95.34 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:54:55.756, 95 %, 59 %, 3689 MiB, 8192 MiB, 90.64 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:54:56.844, 96 %, 58 %, 3689 MiB, 8192 MiB, 92.01 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:54:57.897, 96 %, 58 %, 3689 MiB, 8192 MiB, 91.52 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:54:58.902, 96 %, 58 %, 3689 MiB, 8192 MiB, 97.00 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:54:59.923, 95 %, 58 %, 3689 MiB, 8192 MiB, 95.34 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:55:01.012, 97 %, 60 %, 3689 MiB, 8192 MiB, 95.31 W, 87, 1260 MHz, 7000 MHz
2026/05/28 20:55:02.104, 96 %, 58 %, 3689 MiB, 8192 MiB, 94.91 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:55:01.065, 96 %, 58 %, 3689 MiB, 8192 MiB, 86.18 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:55:02.159, 95 %, 60 %, 3689 MiB, 8192 MiB, 89.96 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:55:03.248, 96 %, 60 %, 3689 MiB, 8192 MiB, 95.53 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:55:04.336, 96 %, 58 %, 3689 MiB, 8192 MiB, 128.30 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:55:05.406, 96 %, 54 %, 3689 MiB, 8192 MiB, 36.73 W, 86, 1875 MHz, 7000 MHz
2026/05/28 20:55:06.411, 97 %, 62 %, 3689 MiB, 8192 MiB, 106.50 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:55:07.414, 97 %, 55 %, 3689 MiB, 8192 MiB, 83.06 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:55:08.462, 94 %, 54 %, 3689 MiB, 8192 MiB, 90.00 W, 85, 1185 MHz, 7000 MHz
2026/05/28 20:55:09.557, 98 %, 56 %, 3689 MiB, 8192 MiB, 83.41 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:55:10.649, 93 %, 56 %, 3689 MiB, 8192 MiB, 87.37 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:55:11.740, 96 %, 58 %, 3689 MiB, 8192 MiB, 93.78 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:55:12.830, 97 %, 56 %, 3689 MiB, 8192 MiB, 90.04 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:13.919, 96 %, 56 %, 3689 MiB, 8192 MiB, 90.77 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:55:15.006, 94 %, 54 %, 3689 MiB, 8192 MiB, 87.34 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:55:16.059, 95 %, 58 %, 3689 MiB, 8192 MiB, 90.49 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:55:17.148, 96 %, 57 %, 3689 MiB, 8192 MiB, 71.64 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:55:18.242, 92 %, 55 %, 3689 MiB, 8192 MiB, 91.23 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:19.331, 96 %, 57 %, 3689 MiB, 8192 MiB, 91.49 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:55:20.421, 96 %, 56 %, 3689 MiB, 8192 MiB, 91.66 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:55:21.508, 95 %, 56 %, 3689 MiB, 8192 MiB, 89.58 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:55:22.597, 96 %, 57 %, 3689 MiB, 8192 MiB, 90.58 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:55:23.646, 95 %, 57 %, 3689 MiB, 8192 MiB, 89.67 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:55:24.677, 96 %, 54 %, 3689 MiB, 8192 MiB, 90.66 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:55:25.766, 95 %, 52 %, 3689 MiB, 8192 MiB, 89.99 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:55:26.856, 93 %, 56 %, 3689 MiB, 8192 MiB, 94.35 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:27.949, 95 %, 57 %, 3689 MiB, 8192 MiB, 86.24 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:55:29.038, 96 %, 59 %, 3689 MiB, 8192 MiB, 93.37 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:55:30.134, 96 %, 59 %, 3689 MiB, 8192 MiB, 98.53 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:55:31.187, 96 %, 56 %, 3689 MiB, 8192 MiB, 95.46 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:55:32.192, 95 %, 60 %, 3689 MiB, 8192 MiB, 92.72 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:33.256, 96 %, 59 %, 3689 MiB, 8192 MiB, 92.67 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:55:34.345, 96 %, 59 %, 3689 MiB, 8192 MiB, 92.39 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:55:35.433, 96 %, 53 %, 3689 MiB, 8192 MiB, 88.53 W, 87, 1110 MHz, 7000 MHz
2026/05/28 20:55:36.524, 96 %, 56 %, 3689 MiB, 8192 MiB, 87.37 W, 85, 1110 MHz, 7000 MHz
2026/05/28 20:55:37.612, 95 %, 58 %, 3689 MiB, 8192 MiB, 91.06 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:55:38.633, 94 %, 58 %, 3700 MiB, 8192 MiB, 88.90 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:55:39.639, 96 %, 58 %, 3700 MiB, 8192 MiB, 115.09 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:40.644, 96 %, 57 %, 3700 MiB, 8192 MiB, 87.37 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:55:41.710, 94 %, 58 %, 3700 MiB, 8192 MiB, 96.48 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:42.776, 97 %, 58 %, 3700 MiB, 8192 MiB, 93.49 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:55:43.843, 97 %, 57 %, 3700 MiB, 8192 MiB, 86.66 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:55:44.910, 96 %, 54 %, 3700 MiB, 8192 MiB, 92.83 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:55:45.968, 95 %, 55 %, 3700 MiB, 8192 MiB, 103.16 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:46.974, 97 %, 58 %, 3700 MiB, 8192 MiB, 99.54 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:55:45.252, 97 %, 56 %, 3700 MiB, 8192 MiB, 87.14 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:55:46.256, 95 %, 58 %, 3700 MiB, 8192 MiB, 94.69 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:55:47.260, 96 %, 58 %, 3700 MiB, 8192 MiB, 103.37 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:48.265, 97 %, 57 %, 3700 MiB, 8192 MiB, 89.88 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:55:49.323, 96 %, 58 %, 3700 MiB, 8192 MiB, 92.71 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:50.411, 95 %, 58 %, 3700 MiB, 8192 MiB, 87.47 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:55:51.501, 97 %, 58 %, 3700 MiB, 8192 MiB, 87.17 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:55:52.591, 96 %, 58 %, 3700 MiB, 8192 MiB, 93.00 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:55:53.679, 94 %, 57 %, 3700 MiB, 8192 MiB, 66.55 W, 86, 1575 MHz, 7000 MHz
2026/05/28 20:55:54.769, 96 %, 58 %, 3700 MiB, 8192 MiB, 94.86 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:55:55.804, 97 %, 55 %, 3700 MiB, 8192 MiB, 93.75 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:55:56.808, 97 %, 58 %, 3700 MiB, 8192 MiB, 93.08 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:55:57.888, 97 %, 59 %, 3700 MiB, 8192 MiB, 94.32 W, 86, 1590 MHz, 7000 MHz
2026/05/28 20:55:58.977, 96 %, 57 %, 3700 MiB, 8192 MiB, 97.68 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:00.068, 95 %, 57 %, 3700 MiB, 8192 MiB, 92.04 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:56:01.159, 96 %, 58 %, 3700 MiB, 8192 MiB, 92.85 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:56:02.247, 94 %, 52 %, 3700 MiB, 8192 MiB, 93.47 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:56:03.340, 96 %, 58 %, 3700 MiB, 8192 MiB, 95.34 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:04.351, 95 %, 58 %, 3700 MiB, 8192 MiB, 87.15 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:56:05.378, 96 %, 58 %, 3700 MiB, 8192 MiB, 90.05 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:56:06.466, 97 %, 58 %, 3700 MiB, 8192 MiB, 98.69 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:56:07.554, 97 %, 57 %, 3700 MiB, 8192 MiB, 99.68 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:56:08.643, 96 %, 59 %, 3700 MiB, 8192 MiB, 92.10 W, 86, 1125 MHz, 7000 MHz
2026/05/28 20:56:09.732, 97 %, 58 %, 3700 MiB, 8192 MiB, 92.54 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:10.821, 97 %, 58 %, 3700 MiB, 8192 MiB, 92.94 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:11.883, 95 %, 58 %, 3700 MiB, 8192 MiB, 94.90 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:56:12.888, 96 %, 58 %, 3700 MiB, 8192 MiB, 93.19 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:56:13.942, 98 %, 57 %, 3700 MiB, 8192 MiB, 92.26 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:56:15.031, 94 %, 57 %, 3700 MiB, 8192 MiB, 92.14 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:16.125, 97 %, 58 %, 3700 MiB, 8192 MiB, 92.88 W, 86, 1215 MHz, 7000 MHz
